1424, 1.2761,
1425, 1.2770,
1426, 1.2778,
1427, 1.2785,
1428, 1.2792,
1429, 1.2799,
1430, 1.2806,
1431, 1.2813,
1432, 1.2820,
1433, 1.2827,
1434, 1.2835,
1435, 1.2842,
1436, 1.2850,
1437, 1.2858,
1438, 1.2866,
1439, 1.2870,
1440, 1.2874,
1441, 1.2882,
1442, 1.2891,
1443, 1.2899,
1444, 1.2906,
1445, 1.2913,
1446, 1.2920,
1447, 1.2927,
1448, 1.2937,
1449, 1.2948,
1450, 1.2956,
1451, 1.2964,
1452, 1.2971,
1453, 1.2979,
1454, 1.2987,
1455, 1.2995,
1456, 1.3003,
1457, 1.3012,
1458, 1.3020,
1459, 1.3027,
1460, 1.3034,
1461, 1.3044,
1462, 1.3054,
1463, 1.3062,
1464, 1.3069,
1465, 1.3076,
1466, 1.3084,
1467, 1.3092,
1468, 1.3099,
1469, 1.3107,
1470, 1.3115,
1471, 1.3123,
1472, 1.3132,
1473, 1.3140,
1474, 1.3147,
1475, 1.3157,
1476, 1.3168,
1477, 1.3175,
1478, 1.3182,
1479, 1.3189,
1480, 1.3201,
1481, 1.3212,
1482, 1.3220,
1483, 1.3228,
1484, 1.3236,
1485, 1.3244,
1486, 1.3253,
1487, 1.3261,
1488, 1.3268,
1489, 1.3278,
1490, 1.3288,
1491, 1.3295,
1492, 1.3302,
1493, 1.3309,
1494, 1.3317,
1495, 1.3325,
1496, 1.3332,
1497, 1.3340,
1498, 1.3348,
